Ind_ID,Year,Locale,Sex,Species,Copula,MatingSuccess,Eggs,TotalLength,WingLength,AbdomenLength,S4Width
2021_1408_Ischnura elegans,2021,Gunnesbo,Male,Ischnura_elegans,0,0,NA,32.19,17.2,24.8,0.55
2021_1409_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,0,33.79838,20.91165,25.65194,1.010442
2021_1409_Ischnura elegans,2021,Gunnesbo,Male,Ischnura_elegans,0,0,NA,33.62,18.96,25.96,0.57
2021_140_Enallagma cyathigerum,2021,Hoje_A_6,Female,Enallagma_cyathigerum,0,0,0,34.18626,21.27203,25.81253,0.8495511
2021_1410_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,31.83092,19.73153,24.54632,0.8306932
2021_1410_Ischnura elegans,2021,Gunnesbo,Female,Ischnura_elegans,0,0,0,32.5,19.65,24.86,0.8
2021_1411_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,0,33.1998,19.91725,25.76133,1.090865
2021_1412_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,32.75342,20.52776,25.21283,0.8890389
2021_1412_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,490,33.91,20.21,25.82,0.75
2021_1413_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,242,33.13011,20.65842,25.1772,1.048909
2021_1413_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,33.99,18.13,26.45,0.51
2021_1414_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,31.11668,19.12514,24.01267,0.8359742
2021_1414_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,257,33.62,20.77,25.83,0.78
2021_1415_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,52,31.20187,19.07053,23.94924,0.8495511
2021_1415_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,31.85,18.97,24.5,0.55
2021_1416_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,32.38356,19.79632,24.54536,0.8495511
2021_1417_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,0,33.48782,20.34883,25.51722,0.8890389
2021_1418_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,32.66091,20.42072,24.76409,0.9201744
2021_1419_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,184,32.47854,19.63758,24.71741,0.8900284
2021_141_Enallagma cyathigerum,2021,Hoje_A_6,Female,Enallagma_cyathigerum,1,1.429697,693,32.87548,22.67724,24.35669,0.9381723
2021_141_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,32.32,18,24.92,0.61
2021_1420_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,31.12894,18.11955,23.63554,0.8146448
2021_1421_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,0,32.58874,20.45031,25.1773,1.03879
2021_1422_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825,NA,32.78907,19.79757,24.97798,0.8485145
2021_1422_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,32.78,18.21,25.23,0.55
2021_1423_Enallagma cyathigerum,2021,Vombs_Vattenverk,Female,Enallagma_cyathigerum,1,1.429697,0,30.65131,18.74416,23.4866,0.9057129
2021_1424_Enallagma cyathigerum,2021,Vombs_Vattenverk,Male,Enallagma_cyathigerum,1,2.041825155,NA,33.03729324,19.90504471,25.8098341,1.042173871
2021_1424_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,281,33.33,20.05,25.48,0.83
2021_1425_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,34.1,18.15,26.5,0.55
2021_1426_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,258,32.77,19.61,25.13,0.76
2021_1428_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,419,35.25,20.47,26.92,0.86
2021_1429_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,32.68,18.36,25.11,0.53
2021_142_Enallagma cyathigerum,2021,Hoje_A_6,Male,Enallagma_cyathigerum,1,2.041825,NA,32.78589,20.4728,24.80315,0.8820815
2021_142_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,34.01,18.73,26.26,0.62
2021_1430_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,342,34.33,20.2,26.41,0.85
2021_1431_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,32.27,17.55,24.99,0.53
2021_1432_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,35.82,21.37,27.54,0.86
2021_1433_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,32.76,18.4,25.32,0.59
2021_1434_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,147,34.34,21.2,26.35,0.88
2021_1437_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,350,32.84,18.98,25.34,0.77
2021_1438_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,133,34.62,20.49,26.75,0.76
2021_143_Enallagma cyathigerum,2021,Hoje_A_6,Female,Enallagma_cyathigerum,1,1.429697,0,31.40616,18.8631,23.25097,1.014788
2021_143_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,32.57,18.17,24.93,0.62
2021_1442_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,16,32.64,20.14,25,0.69
2021_1443_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,32.16,17.74,24.88,0.38
2021_1444_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,0,34.68,20.96,26.52,0.71
2021_1447_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,278,35.24,20.43,27.05,0.72
2021_1448_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,325,34.3,21.71,26.04,0.69
2021_1449_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,34.73,19.45,26.72,0.51
2021_144_Enallagma cyathigerum,2021,Hoje_A_6,Male,Enallagma_cyathigerum,1,2.041825,NA,33.86546,19.91234,25.3075,0.7982738
2021_144_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,32.54,17.06,25.05,0.59
2021_1450_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,329,34.95,19.33,26.81,0.59
2021_1452_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,27,32.98,20.52,25.35,0.59
2021_1454_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,403,34.33,20.52,26.28,0.69
2021_1455_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,33.06,17.52,25.58,0.45
2021_1456_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,396,35.05,20.31,26.65,0.68
2021_1459_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,34.25,18.19,26.51,0.44
2021_145_Enallagma cyathigerum,2021,Vombs_Bruksgard,Female,Enallagma_cyathigerum,1,1.429697,0,34.07034,20.86922,25.51032,1.006952
2021_145_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.54,18.64,25.7,0.61
2021_1461_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,171,31.92,20.31,24.42,0.57
2021_1462_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,286,36.11,21.35,27.83,0.69
2021_1463_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,32.5,18.84,25.19,0.45
2021_1464_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,168,33.7,20.59,25.78,0.62
2021_1465_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,32.59,18.29,25.07,0.44
2021_1466_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,237,32.64,20.22,24.97,0.68
2021_1468_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,393,34.4,21.42,26.49,0.66
2021_146_Enallagma cyathigerum,2021,Vombs_Bruksgard,Male,Enallagma_cyathigerum,1,2.041825,NA,33.69125,21.01895,25.29999,0.8820815
2021_146_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,31.31,16.23,24.03,0.6
2021_1470_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,192,34.54,20.41,26.58,0.83
2021_1471_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,34.64,19.03,26.89,0.42
2021_1472_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,239,36.35,22.3,27.94,0.76
2021_1475_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,0,0,0,33.19,19.78,25.55,0.52
2021_1477_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,0,0,0,34.74,20.39,26.69,0.59
2021_147_Enallagma cyathigerum,2021,Vombs_Bruksgard,Male,Enallagma_cyathigerum,0,0,NA,35.71044,21.08405,26.95844,0.8391268
2021_147_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,32.78,17.67,25.22,0.59
2021_1482_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,0,0,0,35.09,20.35,27.02,0.66
2021_1484_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,0,0,0,33.92,20.05,25.89,0.69
2021_1485_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,0,0,0,33.66,20.26,25.74,0.66
2021_1488_Ischnura elegans,2021,Vombs_Vattenverk,Female,Ischnura_elegans,0,0,0,32.97,20.35,25.1,0.55
2021_148_Enallagma cyathigerum,2021,Vombs_Bruksgard,Male,Enallagma_cyathigerum,0,0,NA,32.29753,19.8939,24.26368,0.7169503
2021_148_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,32.82,17.74,25.45,0.59
2021_1491_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.14,17.91,25.62,0.43
2021_1493_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,34.05,18.13,26.38,0.44
2021_1495_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,34.23,18.81,27.41,0.4
2021_1496_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,34.38,17.83,26.82,0.51
2021_1497_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.89,18.6,26.22,0.43
2021_1498_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,34.25,18.9,26.44,0.38
2021_149_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,33.71198,19.50974,25.47303,0.7563787
2021_149_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,32.97,18.67,25.35,0.63
2021_14_Enallagma cyathigerum,2021,Krutladan,Female,Enallagma_cyathigerum,1,1.429697,0,31.34645,21.35293,22.9866,0.9794806
2021_1503_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.86,18.44,25.95,0.45
2021_1506_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.07,17.69,25.52,0.42
2021_1507_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,32.69,17.94,25.3,0.48
2021_1508_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,34.34,19.17,26.38,0.49
2021_150_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,31.88849,19.03209,23.73891,0.7713579
2021_150_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.97,18.6,26.14,0.59
2021_1510_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.98,18.9,26.27,0.42
2021_1511_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.41,18.42,26.14,0.42
2021_1513_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,32.89,17.36,25.48,0.42
2021_1515_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.27,18.3,25.73,0.43
2021_1516_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.14,18.03,25.8,0.43
2021_1517_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,34.08,18.46,26.42,0.44
2021_1518_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.23,17.39,25.7,0.44
2021_151_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,33.02816,19.97796,24.91885,0.7505378
2021_151_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,32.15,17.46,24.75,0.6
2021_1520_Ischnura elegans,2021,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,32.29,16.98,25.15,0.38
2021_1522_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,1,1.441304,0,33.8,19.49,25.82,0.59
2021_1523_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,32.48,17.54,25.42,0.38
2021_1524_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,33.21,18.12,25.78,0.45
2021_1525_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,1,1.441304,0,32.59,19.88,25.05,0.61
2021_1526_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,1,1.441304,321,32.16,19.51,24.71,0.6
2021_1528_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,1,1.441304,122,32.42,20.59,25.03,0.6
2021_1529_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,31.64,17.3,24.57,0.43
2021_152_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,32.11567,21.2319,24.07011,0.8443551
2021_152_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,1,1.441304,8,33.72,20.29,25.71,0.77
2021_1531_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,33.18,17.99,25.71,0.43
2021_1532_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,34.61,18.64,27.05,0.34
2021_1533_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,1,1.441304,564,34.11,19.57,26.24,0.6
2021_1534_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,1,1.441304,0,33.11,19.76,25.27,0.61
2021_1535_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,32.45,17.29,25.35,0.38
2021_1536_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,1,1.441304,6,32.53,20.98,24.92,0.64
2021_1537_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,29.05,16.17,22.3,0.45
2021_1538_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,1,1.441304,0,33.17,20.28,25.61,0.6
2021_1539_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,32.2,17.25,25.18,0.38
2021_153_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,33.34395,19.7917,24.92786,0.8359742
2021_1540_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,1,1.441304,68,33.26,20.65,25.34,0.68
2021_1541_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,32.78,17.26,25.44,0.49
2021_1542_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,1,1.441304,0,32.65,19.67,25.06,0.64
2021_1544_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,33.87,18.46,26.24,0.47
2021_1545_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,1,1.441304,332,32.72,20.49,24.9,0.65
2021_1547_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,34.17,17.96,26.41,0.42
2021_1548_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,34.06,19.55,26.22,0.42
2021_154_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,34.69016,20.63284,26.2702,0.8146448
2021_154_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,0,0,NA,33.59,18.28,25.97,0.63
2021_1550_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,1,1.441304,329,33.77,20.25,25.7,0.65
2021_1551_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,33.09,18.18,25.65,0.38
2021_1552_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,32.78,17.28,25.25,0.42
2021_1553_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,1,1.441304,287,32.62,19.88,25.08,0.62
2021_1554_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,32.69,18.57,25.51,0.4
2021_1555_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,1,1.441304,534,32.74,19.87,25.03,0.72
2021_1556_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,1,1.441304,314,33.14,19.51,25.37,0.68
2021_1557_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,33.83,18.16,26.19,0.38
2021_1559_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,33.51,17.9,25.87,0.34
2021_155_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,33.16923,20.77991,24.70559,0.8070463
2021_155_Ischnura elegans,2021,Lomma_Kyrkdamm,Female,Ischnura_elegans,1,1.441304,0,32.54,19.19,24.81,0.8
2021_1560_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,1,1.441304,264,33.36,20.13,25.68,0.67
2021_1561_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,33.01,18.71,25.55,0.42
2021_1562_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,1,1.441304,265,33.52,19.75,25.77,0.59
2021_1564_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,0,0,NA,32.22,17.39,25.04,0.34
2021_1567_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,0,0,NA,33.04,18.12,25.58,0.43
2021_1568_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,0,0,NA,32.79,16.9,25.16,0.41
2021_1569_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,0,0,NA,32.43,17.8,25.2,0.42
2021_156_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,33.47123,19.39354,25.30826,0.780433
2021_1570_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,0,0,NA,32.63,16.76,25.39,0.38
2021_1573_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,0,0,NA,32.27,17.39,25.01,0.38
2021_1578_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,0,0,NA,33.54,17.83,26,0.36
2021_157_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,33.03311,19.46761,25.0485,0.8015748
2021_157_Ischnura elegans,2021,Lomma_Kyrkdamm,Female,Ischnura_elegans,1,1.441304,349,34.72,20.38,26.45,0.8
2021_1580_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,0,0,NA,32.57,18.16,25.22,0.34
2021_1582_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,0,0,NA,32.11,17.78,25.01,0.45
2021_1584_Ischnura elegans,2021,Ilstorp,Male,Ischnura_elegans,0,0,NA,35.06,18.24,27.24,0.42
2021_1587_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,0,0,0,31.34,18.78,24.09,0.6
2021_1588_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,0,0,0,34.13,20.85,26.07,0.55
2021_158_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,32.73558,20.45964,24.58298,0.8275084
2021_1596_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,0,0,0,32.35,19.5,24.64,0.56
2021_1597_Ischnura elegans,2021,Ilstorp,Female,Ischnura_elegans,0,0,0,32.46,19.71,24.89,0.58
2021_159_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,33.43365,20.40705,24.81788,0.7598616
2021_15_Enallagma cyathigerum,2021,Krutladan,Female,Enallagma_cyathigerum,1,1.429697,205,32.17905,20.64,23.88145,1.051423
2021_1603_Ischnura elegans,2021,Borgeby,Male,Ischnura_elegans,0,0,NA,33.32,18.28,25.83,0.42
2021_1604_Ischnura elegans,2021,Borgeby,Male,Ischnura_elegans,0,0,NA,33.7,18.85,26.02,0.46
2021_1605_Ischnura elegans,2021,Borgeby,Male,Ischnura_elegans,0,0,NA,34.96,18.86,27.08,0.43
2021_1606_Ischnura elegans,2021,Borgeby,Male,Ischnura_elegans,0,0,NA,35.48,17.9,27.66,0.45
2021_1608_Ischnura elegans,2021,Borgeby,Male,Ischnura_elegans,0,0,NA,34.4,18.78,26.73,0.46
2021_1609_Ischnura elegans,2021,Borgeby,Male,Ischnura_elegans,0,0,NA,33.41,18.19,26.01,0.48
2021_160_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,32.37892,20.63408,24.3801,0.7132578
2021_1610_Ischnura elegans,2021,Borgeby,Male,Ischnura_elegans,0,0,NA,33.3,17.35,25.78,0.42
2021_1611_Ischnura elegans,2021,Borgeby,Male,Ischnura_elegans,0,0,NA,32.96,18.1,25.62,0.48
2021_1613_Ischnura elegans,2021,Borgeby,Male,Ischnura_elegans,0,0,NA,31.52,16.79,24.54,0.34
2021_1614_Ischnura elegans,2021,Borgeby,Male,Ischnura_elegans,0,0,NA,35.46,19.48,27.36,0.51
2021_1615_Ischnura elegans,2021,Borgeby,Male,Ischnura_elegans,0,0,NA,35.7,19.16,27.62,0.38
2021_1616_Ischnura elegans,2021,Borgeby,Male,Ischnura_elegans,0,0,NA,33.25,17.63,25.69,0.45
2021_1617_Ischnura elegans,2021,Borgeby,Male,Ischnura_elegans,0,0,NA,32.3,17.99,25,0.44
2021_1618_Ischnura elegans,2021,Borgeby,Male,Ischnura_elegans,0,0,NA,33.86,18.07,26.46,0.45
2021_1619_Ischnura elegans,2021,Borgeby,Female,Ischnura_elegans,0,0,0,35.21,20.37,26.97,0.59
2021_161_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,31.48963,19.26495,23.46631,0.8146448
2021_1620_Ischnura elegans,2021,Borgeby,Female,Ischnura_elegans,0,0,0,33.36,18.46,25.51,0.62
2021_1621_Ischnura elegans,2021,Borgeby,Female,Ischnura_elegans,0,0,0,34.13,20.19,26.27,0.6
2021_1622_Ischnura elegans,2021,Borgeby,Female,Ischnura_elegans,0,0,0,34.86,20.32,26.86,0.6
2021_162_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,32.59184,20.09932,24.55088,0.8070463
2021_163_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,32.54056,20.24062,24.27442,0.732736
2021_164_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,31.75918,20.15617,23.79631,0.8146448
2021_165_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,33.89936,20.6103,25.76697,0.8146448
2021_166_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,32.77888,20.55762,24.67479,0.8485145
2021_167_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,31.90284,19.32617,24.07768,0.694501
2021_168_Enallagma cyathigerum,2021,Krutladan,Male,Enallagma_cyathigerum,0,0,NA,33.09306,20.22296,24.77152,0.843312
2021_169_Enallagma cyathigerum,2021,Krutladan,Female,Enallagma_cyathigerum,0,0,0,33.06746,21.28804,24.74222,0.88507
2021_169_Ischnura elegans,2021,Borgeby,Male,Ischnura_elegans,1,1.995702056,NA,32.49,17.79,24.86,0.59
2021_16_Enallagma cyathigerum,2021,Hoje_A_6,Male,Enallagma_cyathigerum,0,0,NA,33.73507,20.80036,25.26768,0.7960656
2021_170_Enallagma cyathigerum,2021,Krutladan,Female,Enallagma_cyathigerum,0,0,0,34.44186,21.17781,25.8217,0.8979049
2021_171_Enallagma cyathigerum,2021,Krutladan,Female,Enallagma_cyathigerum,0,0,0,34.18677,21.09282,25.6866,0.7563787
2021_172_Enallagma cyathigerum,2021,Krutladan,Female,Enallagma_cyathigerum,0,0,0,32.3866,20.1188,24.37634,0.732736
2021_172_Ischnura elegans,2021,Borgeby,Male,Ischnura_elegans,1,1.995702056,NA,31.09,16.84,24,0.59
